na_rates,na_rates_actual,grouping_var,value,params,estimates
0.465,0.386666667,sigma_11_Observed data_1,115.0337411,sigma_11,Observed data
0.47,0.389166667,sigma_11_Observed data_1,119.3725691,sigma_11,Observed data
0.475,0.4175,sigma_11_Observed data_1,114.6600546,sigma_11,Observed data
0.48,0.413333333,sigma_11_Observed data_1,104.9745879,sigma_11,Observed data
0.485,0.404166667,sigma_11_Observed data_1,107.9536706,sigma_11,Observed data
0.49,0.414166667,sigma_11_Observed data_1,105.5589832,sigma_11,Observed data
0.495,0.41,sigma_11_Observed data_1,97.30110288,sigma_11,Observed data
0.5,0.424166667,sigma_11_Observed data_1,114.5430017,sigma_11,Observed data
0,0,mu_1_Imputed data_1,0.581228418,mu_1,Imputed data
0.005,0.0025,mu_1_Imputed data_1,0.585610353,mu_1,Imputed data
0.01,0.0125,mu_1_Imputed data_1,0.585693836,mu_1,Imputed data
0.015,0.0125,mu_1_Imputed data_1,0.577792438,mu_1,Imputed data
0.02,0.024166667,mu_1_Imputed data_1,0.645977044,mu_1,Imputed data
0.025,0.0275,mu_1_Imputed data_1,0.577936172,mu_1,Imputed data
0.03,0.0275,mu_1_Imputed data_1,0.559594922,mu_1,Imputed data
0.035,0.026666667,mu_1_Imputed data_1,0.573880719,mu_1,Imputed data
0.04,0.028333333,mu_1_Imputed data_1,0.568288202,mu_1,Imputed data
0.045,0.046666667,mu_1_Imputed data_1,0.522174103,mu_1,Imputed data
0.05,0.05,mu_1_Imputed data_1,0.554703493,mu_1,Imputed data
0.055,0.0525,mu_1_Imputed data_1,0.608220658,mu_1,Imputed data
0.06,0.066666667,mu_1_Imputed data_1,0.635736714,mu_1,Imputed data
0.065,0.063333333,mu_1_Imputed data_1,0.567040815,mu_1,Imputed data
0.07,0.081666667,mu_1_Imputed data_1,0.603460641,mu_1,Imputed data
0.075,0.06,mu_1_Imputed data_1,0.643819876,mu_1,Imputed data
0.08,0.083333333,mu_1_Imputed data_1,0.588432504,mu_1,Imputed data
0.085,0.0925,mu_1_Imputed data_1,0.480060232,mu_1,Imputed data
0.09,0.095833333,mu_1_Imputed data_1,0.563001406,mu_1,Imputed data
0.095,0.101666667,mu_1_Imputed data_1,0.605504558,mu_1,Imputed data
0.1,0.088333333,mu_1_Imputed data_1,0.520827419,mu_1,Imputed data
0.105,0.105,mu_1_Imputed data_1,0.599326445,mu_1,Imputed data
0.11,0.114166667,mu_1_Imputed data_1,0.658821531,mu_1,Imputed data
0.115,0.113333333,mu_1_Imputed data_1,0.629108996,mu_1,Imputed data
0.12,0.105833333,mu_1_Imputed data_1,0.589658558,mu_1,Imputed data
0.125,0.125833333,mu_1_Imputed data_1,0.469241599,mu_1,Imputed data
0.13,0.129166667,mu_1_Imputed data_1,0.500823287,mu_1,Imputed data
0.135,0.125833333,mu_1_Imputed data_1,0.553517008,mu_1,Imputed data
0.14,0.146666667,mu_1_Imputed data_1,0.64828525,mu_1,Imputed data
0.145,0.151666667,mu_1_Imputed data_1,0.540357938,mu_1,Imputed data
0.15,0.16,mu_1_Imputed data_1,0.654328386,mu_1,Imputed data
0.155,0.149166667,mu_1_Imputed data_1,0.571149827,mu_1,Imputed data
0.16,0.150833333,mu_1_Imputed data_1,0.656565937,mu_1,Imputed data
0.165,0.1575,mu_1_Imputed data_1,0.539914883,mu_1,Imputed data
0.17,0.1575,mu_1_Imputed data_1,0.720271776,mu_1,Imputed data
0.175,0.155,mu_1_Imputed data_1,0.417408516,mu_1,Imputed data
0.18,0.1875,mu_1_Imputed data_1,0.436786346,mu_1,Imputed data
0.185,0.195833333,mu_1_Imputed data_1,0.654048891,mu_1,Imputed data
0.19,0.185,mu_1_Imputed data_1,0.577746197,mu_1,Imputed data
0.195,0.1875,mu_1_Imputed data_1,0.582098276,mu_1,Imputed data
0.2,0.211666667,mu_1_Imputed data_1,0.483306546,mu_1,Imputed data
0.205,0.185,mu_1_Imputed data_1,0.517728908,mu_1,Imputed data
0.21,0.2125,mu_1_Imputed data_1,0.486086068,mu_1,Imputed data
0.215,0.235,mu_1_Imputed data_1,0.612484218,mu_1,Imputed data
0.22,0.210833333,mu_1_Imputed data_1,0.680416794,mu_1,Imputed data
0.225,0.225833333,mu_1_Imputed data_1,0.455833778,mu_1,Imputed data
0.23,0.223333333,mu_1_Imputed data_1,0.456904023,mu_1,Imputed data
0.235,0.236666667,mu_1_Imputed data_1,0.839132318,mu_1,Imputed data
0.24,0.22,mu_1_Imputed data_1,0.809775161,mu_1,Imputed data
0.245,0.2475,mu_1_Imputed data_1,0.709190717,mu_1,Imputed data
0.25,0.238333333,mu_1_Imputed data_1,0.594507811,mu_1,Imputed data
0.255,0.244166667,mu_1_Imputed data_1,0.616809231,mu_1,Imputed data
0.26,0.26,mu_1_Imputed data_1,0.540380639,mu_1,Imputed data
0.265,0.245833333,mu_1_Imputed data_1,0.59539398,mu_1,Imputed data
0.27,0.248333333,mu_1_Imputed data_1,0.46560334,mu_1,Imputed data
0.275,0.2625,mu_1_Imputed data_1,0.337383662,mu_1,Imputed data
0.28,0.276666667,mu_1_Imputed data_1,0.788126642,mu_1,Imputed data
0.285,0.281666667,mu_1_Imputed data_1,0.708245197,mu_1,Imputed data
0.29,0.275833333,mu_1_Imputed data_1,0.801344213,mu_1,Imputed data
0.295,0.27,mu_1_Imputed data_1,0.560431956,mu_1,Imputed data
0.3,0.2675,mu_1_Imputed data_1,0.629529337,mu_1,Imputed data
0.305,0.285,mu_1_Imputed data_1,0.636853192,mu_1,Imputed data
0.31,0.304166667,mu_1_Imputed data_1,0.532325248,mu_1,Imputed data
0.315,0.278333333,mu_1_Imputed data_1,0.493052713,mu_1,Imputed data
0.32,0.3225,mu_1_Imputed data_1,0.402565577,mu_1,Imputed data
0.325,0.309166667,mu_1_Imputed data_1,0.537970754,mu_1,Imputed data
0.33,0.3,mu_1_Imputed data_1,0.488064885,mu_1,Imputed data
0.335,0.313333333,mu_1_Imputed data_1,0.677704802,mu_1,Imputed data
0.34,0.32,mu_1_Imputed data_1,0.524138631,mu_1,Imputed data
0.345,0.330833333,mu_1_Imputed data_1,0.549608693,mu_1,Imputed data
0.35,0.305,mu_1_Imputed data_1,0.540855985,mu_1,Imputed data
0.355,0.324166667,mu_1_Imputed data_1,0.667089658,mu_1,Imputed data
0.36,0.335833333,mu_1_Imputed data_1,0.673961735,mu_1,Imputed data
0.365,0.32,mu_1_Imputed data_1,0.469216282,mu_1,Imputed data
0.37,0.329166667,mu_1_Imputed data_1,0.571105339,mu_1,Imputed data
0.375,0.3475,mu_1_Imputed data_1,0.479227062,mu_1,Imputed data
0.38,0.349166667,mu_1_Imputed data_1,0.800166093,mu_1,Imputed data
0.385,0.335,mu_1_Imputed data_1,0.575702022,mu_1,Imputed data
0.39,0.355,mu_1_Imputed data_1,0.326195962,mu_1,Imputed data
0.395,0.354166667,mu_1_Imputed data_1,0.687182727,mu_1,Imputed data
0.4,0.3525,mu_1_Imputed data_1,0.549661158,mu_1,Imputed data
0.405,0.3675,mu_1_Imputed data_1,0.629947688,mu_1,Imputed data
0.41,0.356666667,mu_1_Imputed data_1,0.700798875,mu_1,Imputed data
0.415,0.3575,mu_1_Imputed data_1,0.738342315,mu_1,Imputed data
0.42,0.3675,mu_1_Imputed data_1,0.916628701,mu_1,Imputed data
0.425,0.3625,mu_1_Imputed data_1,0.476049276,mu_1,Imputed data
0.43,0.366666667,mu_1_Imputed data_1,0.734681158,mu_1,Imputed data
0.435,0.371666667,mu_1_Imputed data_1,0.664074421,mu_1,Imputed data
0.44,0.384166667,mu_1_Imputed data_1,0.548076949,mu_1,Imputed data
0.445,0.376666667,mu_1_Imputed data_1,0.545138999,mu_1,Imputed data
0.45,0.390833333,mu_1_Imputed data_1,0.641990684,mu_1,Imputed data
0.455,0.3975,mu_1_Imputed data_1,0.660328578,mu_1,Imputed data
0.46,0.400833333,mu_1_Imputed data_1,0.262395344,mu_1,Imputed data
0.465,0.386666667,mu_1_Imputed data_1,0.938468086,mu_1,Imputed data
0.47,0.389166667,mu_1_Imputed data_1,0.636918998,mu_1,Imputed data
0.475,0.4175,mu_1_Imputed data_1,0.608813606,mu_1,Imputed data
0.48,0.413333333,mu_1_Imputed data_1,0.637205486,mu_1,Imputed data
0.485,0.404166667,mu_1_Imputed data_1,0.720162153,mu_1,Imputed data
0.49,0.414166667,mu_1_Imputed data_1,0.423158692,mu_1,Imputed data
0.495,0.41,mu_1_Imputed data_1,0.464051209,mu_1,Imputed data
0.5,0.424166667,mu_1_Imputed data_1,0.544208703,mu_1,Imputed data
0,0,sigma_11_Imputed data_1,113.4066907,sigma_11,Imputed data
0.005,0.0025,sigma_11_Imputed data_1,113.4231264,sigma_11,Imputed data
0.01,0.0125,sigma_11_Imputed data_1,113.4966598,sigma_11,Imputed data
0.015,0.0125,sigma_11_Imputed data_1,113.2631483,sigma_11,Imputed data
0.02,0.024166667,sigma_11_Imputed data_1,112.7895209,sigma_11,Imputed data
0.025,0.0275,sigma_11_Imputed data_1,113.3946152,sigma_11,Imputed data
0.03,0.0275,sigma_11_Imputed data_1,113.5392543,sigma_11,Imputed data
0.035,0.026666667,sigma_11_Imputed data_1,113.0697376,sigma_11,Imputed data
0.04,0.028333333,sigma_11_Imputed data_1,113.5234541,sigma_11,Imputed data
0.045,0.046666667,sigma_11_Imputed data_1,113.7285585,sigma_11,Imputed data
0.05,0.05,sigma_11_Imputed data_1,113.416944,sigma_11,Imputed data
0.055,0.0525,sigma_11_Imputed data_1,112.8459121,sigma_11,Imputed data
0.06,0.066666667,sigma_11_Imputed data_1,112.8118166,sigma_11,Imputed data
0.065,0.063333333,sigma_11_Imputed data_1,112.0709531,sigma_11,Imputed data
0.07,0.081666667,sigma_11_Imputed data_1,113.1631265,sigma_11,Imputed data
0.075,0.06,sigma_11_Imputed data_1,113.0111973,sigma_11,Imputed data
0.08,0.083333333,sigma_11_Imputed data_1,113.3698476,sigma_11,Imputed data
0.085,0.0925,sigma_11_Imputed data_1,110.98776,sigma_11,Imputed data
0.09,0.095833333,sigma_11_Imputed data_1,113.5429989,sigma_11,Imputed data
0.095,0.101666667,sigma_11_Imputed data_1,114.0899458,sigma_11,Imputed data
0.1,0.088333333,sigma_11_Imputed data_1,111.3955234,sigma_11,Imputed data
0.105,0.105,sigma_11_Imputed data_1,114.1133033,sigma_11,Imputed data
0.11,0.114166667,sigma_11_Imputed data_1,111.6882,sigma_11,Imputed data
0.115,0.113333333,sigma_11_Imputed data_1,112.1574411,sigma_11,Imputed data
0.12,0.105833333,sigma_11_Imputed data_1,113.2955549,sigma_11,Imputed data
0.125,0.125833333,sigma_11_Imputed data_1,112.4772077,sigma_11,Imputed data
0.13,0.129166667,sigma_11_Imputed data_1,113.5536645,sigma_11,Imputed data
0.135,0.125833333,sigma_11_Imputed data_1,110.0675832,sigma_11,Imputed data
0.14,0.146666667,sigma_11_Imputed data_1,113.8379965,sigma_11,Imputed data
0.145,0.151666667,sigma_11_Imputed data_1,115.6414174,sigma_11,Imputed data
0.15,0.16,sigma_11_Imputed data_1,113.4407073,sigma_11,Imputed data
0.155,0.149166667,sigma_11_Imputed data_1,112.904431,sigma_11,Imputed data
0.16,0.150833333,sigma_11_Imputed data_1,113.3216869,sigma_11,Imputed data
0.165,0.1575,sigma_11_Imputed data_1,114.3188284,sigma_11,Imputed data
0.17,0.1575,sigma_11_Imputed data_1,114.2082284,sigma_11,Imputed data
0.175,0.155,sigma_11_Imputed data_1,112.2719419,sigma_11,Imputed data
0.18,0.1875,sigma_11_Imputed data_1,116.5317391,sigma_11,Imputed data
0.185,0.195833333,sigma_11_Imputed data_1,114.8230002,sigma_11,Imputed data
0.19,0.185,sigma_11_Imputed data_1,113.8516864,sigma_11,Imputed data
0.195,0.1875,sigma_11_Imputed data_1,113.5797457,sigma_11,Imputed data
0.2,0.211666667,sigma_11_Imputed data_1,112.099733,sigma_11,Imputed data
0.205,0.185,sigma_11_Imputed data_1,110.340496,sigma_11,Imputed data
0.21,0.2125,sigma_11_Imputed data_1,113.3467659,sigma_11,Imputed data
0.215,0.235,sigma_11_Imputed data_1,113.3768989,sigma_11,Imputed data
0.22,0.210833333,sigma_11_Imputed data_1,115.2496459,sigma_11,Imputed data
0.225,0.225833333,sigma_11_Imputed data_1,111.8654458,sigma_11,Imputed data
0.23,0.223333333,sigma_11_Imputed data_1,113.9249245,sigma_11,Imputed data
0.235,0.236666667,sigma_11_Imputed data_1,115.4493287,sigma_11,Imputed data
0.24,0.22,sigma_11_Imputed data_1,113.1746141,sigma_11,Imputed data
0.245,0.2475,sigma_11_Imputed data_1,112.6791669,sigma_11,Imputed data
0.25,0.238333333,sigma_11_Imputed data_1,111.589017,sigma_11,Imputed data
0.255,0.244166667,sigma_11_Imputed data_1,113.5037338,sigma_11,Imputed data
0.26,0.26,sigma_11_Imputed data_1,110.2997001,sigma_11,Imputed data
0.265,0.245833333,sigma_11_Imputed data_1,112.1325614,sigma_11,Imputed data
0.27,0.248333333,sigma_11_Imputed data_1,113.4056762,sigma_11,Imputed data
0.275,0.2625,sigma_11_Imputed data_1,115.939122,sigma_11,Imputed data
0.28,0.276666667,sigma_11_Imputed data_1,109.6099556,sigma_11,Imputed data
0.285,0.281666667,sigma_11_Imputed data_1,115.1943565,sigma_11,Imputed data
0.29,0.275833333,sigma_11_Imputed data_1,111.9408467,sigma_11,Imputed data
0.295,0.27,sigma_11_Imputed data_1,113.9867258,sigma_11,Imputed data
0.3,0.2675,sigma_11_Imputed data_1,114.3310551,sigma_11,Imputed data
0.305,0.285,sigma_11_Imputed data_1,112.1283902,sigma_11,Imputed data
0.31,0.304166667,sigma_11_Imputed data_1,114.7485726,sigma_11,Imputed data
0.315,0.278333333,sigma_11_Imputed data_1,112.8866748,sigma_11,Imputed data
0.32,0.3225,sigma_11_Imputed data_1,110.4803155,sigma_11,Imputed data
0.325,0.309166667,sigma_11_Imputed data_1,113.8117267,sigma_11,Imputed data
0.33,0.3,sigma_11_Imputed data_1,113.7279307,sigma_11,Imputed data
0.335,0.313333333,sigma_11_Imputed data_1,109.0561552,sigma_11,Imputed data
0.34,0.32,sigma_11_Imputed data_1,115.0404741,sigma_11,Imputed data
0.345,0.330833333,sigma_11_Imputed data_1,111.773001,sigma_11,Imputed data
0.35,0.305,sigma_11_Imputed data_1,108.9910681,sigma_11,Imputed data
0.355,0.324166667,sigma_11_Imputed data_1,109.9565012,sigma_11,Imputed data
0.36,0.335833333,sigma_11_Imputed data_1,111.8192488,sigma_11,Imputed data
0.365,0.32,sigma_11_Imputed data_1,113.715474,sigma_11,Imputed data
0.37,0.329166667,sigma_11_Imputed data_1,113.1716148,sigma_11,Imputed data
0.375,0.3475,sigma_11_Imputed data_1,104.6131663,sigma_11,Imputed data
0.38,0.349166667,sigma_11_Imputed data_1,112.9067592,sigma_11,Imputed data
0.385,0.335,sigma_11_Imputed data_1,114.4567232,sigma_11,Imputed data
0.39,0.355,sigma_11_Imputed data_1,113.6795961,sigma_11,Imputed data
0.395,0.354166667,sigma_11_Imputed data_1,110.1076292,sigma_11,Imputed data
0.4,0.3525,sigma_11_Imputed data_1,114.8735802,sigma_11,Imputed data
0.405,0.3675,sigma_11_Imputed data_1,117.9145759,sigma_11,Imputed data
0.41,0.356666667,sigma_11_Imputed data_1,118.3429159,sigma_11,Imputed data
0.415,0.3575,sigma_11_Imputed data_1,116.7247134,sigma_11,Imputed data
0.42,0.3675,sigma_11_Imputed data_1,111.9675894,sigma_11,Imputed data
0.425,0.3625,sigma_11_Imputed data_1,110.8978286,sigma_11,Imputed data
0.43,0.366666667,sigma_11_Imputed data_1,111.9446581,sigma_11,Imputed data
0.435,0.371666667,sigma_11_Imputed data_1,114.1667288,sigma_11,Imputed data
0.44,0.384166667,sigma_11_Imputed data_1,115.7000384,sigma_11,Imputed data
0.445,0.376666667,sigma_11_Imputed data_1,110.8813941,sigma_11,Imputed data
0.45,0.390833333,sigma_11_Imputed data_1,118.1859251,sigma_11,Imputed data
0.455,0.3975,sigma_11_Imputed data_1,108.7952955,sigma_11,Imputed data
0.46,0.400833333,sigma_11_Imputed data_1,114.3266788,sigma_11,Imputed data
0.465,0.386666667,sigma_11_Imputed data_1,109.7291974,sigma_11,Imputed data
0.47,0.389166667,sigma_11_Imputed data_1,113.6623275,sigma_11,Imputed data
0.475,0.4175,sigma_11_Imputed data_1,111.177489,sigma_11,Imputed data
0.48,0.413333333,sigma_11_Imputed data_1,107.961581,sigma_11,Imputed data
0.485,0.404166667,sigma_11_Imputed data_1,112.2973837,sigma_11,Imputed data
0.49,0.414166667,sigma_11_Imputed data_1,114.102107,sigma_11,Imputed data
0.495,0.41,sigma_11_Imputed data_1,110.0328795,sigma_11,Imputed data
0.5,0.424166667,sigma_11_Imputed data_1,116.5836713,sigma_11,Imputed data
0,0,mu_1_Truth_2,1,mu_1,Truth
0.005,0.0025,mu_1_Truth_2,1,mu_1,Truth
0.01,0.009166667,mu_1_Truth_2,1,mu_1,Truth
0.015,0.014166667,mu_1_Truth_2,1,mu_1,Truth
0.02,0.015833333,mu_1_Truth_2,1,mu_1,Truth
0.025,0.031666667,mu_1_Truth_2,1,mu_1,Truth
0.03,0.0325,mu_1_Truth_2,1,mu_1,Truth
0.035,0.03,mu_1_Truth_2,1,mu_1,Truth
0.04,0.044166667,mu_1_Truth_2,1,mu_1,Truth
0.045,0.048333333,mu_1_Truth_2,1,mu_1,Truth
0.05,0.050833333,mu_1_Truth_2,1,mu_1,Truth
0.055,0.059166667,mu_1_Truth_2,1,mu_1,Truth
0.06,0.0575,mu_1_Truth_2,1,mu_1,Truth
0.065,0.049166667,mu_1_Truth_2,1,mu_1,Truth
0.07,0.073333333,mu_1_Truth_2,1,mu_1,Truth
0.075,0.063333333,mu_1_Truth_2,1,mu_1,Truth
0.08,0.0925,mu_1_Truth_2,1,mu_1,Truth
0.085,0.096666667,mu_1_Truth_2,1,mu_1,Truth
0.09,0.09,mu_1_Truth_2,1,mu_1,Truth
0.095,0.095833333,mu_1_Truth_2,1,mu_1,Truth
0.1,0.105833333,mu_1_Truth_2,1,mu_1,Truth
0.105,0.105,mu_1_Truth_2,1,mu_1,Truth
0.11,0.089166667,mu_1_Truth_2,1,mu_1,Truth
0.115,0.11,mu_1_Truth_2,1,mu_1,Truth
0.12,0.126666667,mu_1_Truth_2,1,mu_1,Truth
0.125,0.118333333,mu_1_Truth_2,1,mu_1,Truth
0.13,0.135,mu_1_Truth_2,1,mu_1,Truth
0.135,0.134166667,mu_1_Truth_2,1,mu_1,Truth
0.14,0.1375,mu_1_Truth_2,1,mu_1,Truth
0.145,0.164166667,mu_1_Truth_2,1,mu_1,Truth
0.15,0.13,mu_1_Truth_2,1,mu_1,Truth
0.155,0.165,mu_1_Truth_2,1,mu_1,Truth
0.16,0.159166667,mu_1_Truth_2,1,mu_1,Truth
0.165,0.1875,mu_1_Truth_2,1,mu_1,Truth
0.17,0.181666667,mu_1_Truth_2,1,mu_1,Truth
0.175,0.1875,mu_1_Truth_2,1,mu_1,Truth
0.18,0.166666667,mu_1_Truth_2,1,mu_1,Truth
0.185,0.176666667,mu_1_Truth_2,1,mu_1,Truth
0.19,0.206666667,mu_1_Truth_2,1,mu_1,Truth
0.195,0.21,mu_1_Truth_2,1,mu_1,Truth
0.2,0.193333333,mu_1_Truth_2,1,mu_1,Truth
0.205,0.21,mu_1_Truth_2,1,mu_1,Truth
0.21,0.2025,mu_1_Truth_2,1,mu_1,Truth
0.215,0.210833333,mu_1_Truth_2,1,mu_1,Truth
0.22,0.216666667,mu_1_Truth_2,1,mu_1,Truth
0.225,0.22,mu_1_Truth_2,1,mu_1,Truth
0.23,0.220833333,mu_1_Truth_2,1,mu_1,Truth
0.235,0.224166667,mu_1_Truth_2,1,mu_1,Truth
0.24,0.253333333,mu_1_Truth_2,1,mu_1,Truth
0.245,0.251666667,mu_1_Truth_2,1,mu_1,Truth
0.25,0.238333333,mu_1_Truth_2,1,mu_1,Truth
0.255,0.225833333,mu_1_Truth_2,1,mu_1,Truth
0.26,0.269166667,mu_1_Truth_2,1,mu_1,Truth
0.265,0.244166667,mu_1_Truth_2,1,mu_1,Truth
0.27,0.24,mu_1_Truth_2,1,mu_1,Truth
0.275,0.265,mu_1_Truth_2,1,mu_1,Truth
0.28,0.264166667,mu_1_Truth_2,1,mu_1,Truth
0.285,0.265833333,mu_1_Truth_2,1,mu_1,Truth
0.29,0.291666667,mu_1_Truth_2,1,mu_1,Truth
0.295,0.27,mu_1_Truth_2,1,mu_1,Truth
0.3,0.278333333,mu_1_Truth_2,1,mu_1,Truth
0.305,0.285833333,mu_1_Truth_2,1,mu_1,Truth
0.31,0.28,mu_1_Truth_2,1,mu_1,Truth
0.315,0.305833333,mu_1_Truth_2,1,mu_1,Truth
0.32,0.291666667,mu_1_Truth_2,1,mu_1,Truth
0.325,0.298333333,mu_1_Truth_2,1,mu_1,Truth
0.33,0.3025,mu_1_Truth_2,1,mu_1,Truth
0.335,0.3175,mu_1_Truth_2,1,mu_1,Truth
0.34,0.310833333,mu_1_Truth_2,1,mu_1,Truth
0.345,0.3225,mu_1_Truth_2,1,mu_1,Truth
0.35,0.3275,mu_1_Truth_2,1,mu_1,Truth
0.355,0.319166667,mu_1_Truth_2,1,mu_1,Truth
0.36,0.336666667,mu_1_Truth_2,1,mu_1,Truth
0.365,0.328333333,mu_1_Truth_2,1,mu_1,Truth
0.37,0.328333333,mu_1_Truth_2,1,mu_1,Truth
0.375,0.353333333,mu_1_Truth_2,1,mu_1,Truth
0.38,0.364166667,mu_1_Truth_2,1,mu_1,Truth
0.385,0.3325,mu_1_Truth_2,1,mu_1,Truth
0.39,0.340833333,mu_1_Truth_2,1,mu_1,Truth
0.395,0.340833333,mu_1_Truth_2,1,mu_1,Truth
0.4,0.3425,mu_1_Truth_2,1,mu_1,Truth
0.405,0.374166667,mu_1_Truth_2,1,mu_1,Truth
0.41,0.355,mu_1_Truth_2,1,mu_1,Truth
0.415,0.366666667,mu_1_Truth_2,1,mu_1,Truth
0.42,0.355833333,mu_1_Truth_2,1,mu_1,Truth
0.425,0.350833333,mu_1_Truth_2,1,mu_1,Truth
0.43,0.386666667,mu_1_Truth_2,1,mu_1,Truth
0.435,0.389166667,mu_1_Truth_2,1,mu_1,Truth
0.44,0.373333333,mu_1_Truth_2,1,mu_1,Truth
0.445,0.391666667,mu_1_Truth_2,1,mu_1,Truth
0.45,0.393333333,mu_1_Truth_2,1,mu_1,Truth
0.455,0.395833333,mu_1_Truth_2,1,mu_1,Truth
0.46,0.405,mu_1_Truth_2,1,mu_1,Truth
0.465,0.405,mu_1_Truth_2,1,mu_1,Truth
0.47,0.400833333,mu_1_Truth_2,1,mu_1,Truth
0.475,0.4025,mu_1_Truth_2,1,mu_1,Truth
0.48,0.4025,mu_1_Truth_2,1,mu_1,Truth
0.485,0.415,mu_1_Truth_2,1,mu_1,Truth
0.49,0.405,mu_1_Truth_2,1,mu_1,Truth
0.495,0.421666667,mu_1_Truth_2,1,mu_1,Truth
0.5,0.423333333,mu_1_Truth_2,1,mu_1,Truth
0,0,sigma_11_Truth_2,118,sigma_11,Truth
0.005,0.0025,sigma_11_Truth_2,118,sigma_11,Truth
0.01,0.009166667,sigma_11_Truth_2,118,sigma_11,Truth
0.015,0.014166667,sigma_11_Truth_2,118,sigma_11,Truth
0.02,0.015833333,sigma_11_Truth_2,118,sigma_11,Truth
0.025,0.031666667,sigma_11_Truth_2,118,sigma_11,Truth
0.03,0.0325,sigma_11_Truth_2,118,sigma_11,Truth
0.035,0.03,sigma_11_Truth_2,118,sigma_11,Truth
0.04,0.044166667,sigma_11_Truth_2,118,sigma_11,Truth
0.045,0.048333333,sigma_11_Truth_2,118,sigma_11,Truth
0.05,0.050833333,sigma_11_Truth_2,118,sigma_11,Truth
0.055,0.059166667,sigma_11_Truth_2,118,sigma_11,Truth
0.06,0.0575,sigma_11_Truth_2,118,sigma_11,Truth
0.065,0.049166667,sigma_11_Truth_2,118,sigma_11,Truth
0.07,0.073333333,sigma_11_Truth_2,118,sigma_11,Truth
0.075,0.063333333,sigma_11_Truth_2,118,sigma_11,Truth
0.08,0.0925,sigma_11_Truth_2,118,sigma_11,Truth
0.085,0.096666667,sigma_11_Truth_2,118,sigma_11,Truth
0.09,0.09,sigma_11_Truth_2,118,sigma_11,Truth
0.095,0.095833333,sigma_11_Truth_2,118,sigma_11,Truth
0.1,0.105833333,sigma_11_Truth_2,118,sigma_11,Truth
0.105,0.105,sigma_11_Truth_2,118,sigma_11,Truth
0.11,0.089166667,sigma_11_Truth_2,118,sigma_11,Truth
0.115,0.11,sigma_11_Truth_2,118,sigma_11,Truth
0.12,0.126666667,sigma_11_Truth_2,118,sigma_11,Truth
0.125,0.118333333,sigma_11_Truth_2,118,sigma_11,Truth
0.13,0.135,sigma_11_Truth_2,118,sigma_11,Truth
0.135,0.134166667,sigma_11_Truth_2,118,sigma_11,Truth
0.14,0.1375,sigma_11_Truth_2,118,sigma_11,Truth
0.145,0.164166667,sigma_11_Truth_2,118,sigma_11,Truth
0.15,0.13,sigma_11_Truth_2,118,sigma_11,Truth
0.155,0.165,sigma_11_Truth_2,118,sigma_11,Truth
0.16,0.159166667,sigma_11_Truth_2,118,sigma_11,Truth
0.165,0.1875,sigma_11_Truth_2,118,sigma_11,Truth
0.17,0.181666667,sigma_11_Truth_2,118,sigma_11,Truth
0.175,0.1875,sigma_11_Truth_2,118,sigma_11,Truth
0.18,0.166666667,sigma_11_Truth_2,118,sigma_11,Truth
0.185,0.176666667,sigma_11_Truth_2,118,sigma_11,Truth
0.19,0.206666667,sigma_11_Truth_2,118,sigma_11,Truth
0.195,0.21,sigma_11_Truth_2,118,sigma_11,Truth
0.2,0.193333333,sigma_11_Truth_2,118,sigma_11,Truth
0.205,0.21,sigma_11_Truth_2,118,sigma_11,Truth
0.21,0.2025,sigma_11_Truth_2,118,sigma_11,Truth
0.215,0.210833333,sigma_11_Truth_2,118,sigma_11,Truth
0.22,0.216666667,sigma_11_Truth_2,118,sigma_11,Truth
0.225,0.22,sigma_11_Truth_2,118,sigma_11,Truth
0.23,0.220833333,sigma_11_Truth_2,118,sigma_11,Truth
0.235,0.224166667,sigma_11_Truth_2,118,sigma_11,Truth
0.24,0.253333333,sigma_11_Truth_2,118,sigma_11,Truth
0.245,0.251666667,sigma_11_Truth_2,118,sigma_11,Truth
